G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.117, 222.230,-1439.906, 0.0022587,-0.7484302,-0.6626894, 0.0262644,0.34166643023490906,Enabled,  98.694, 304.053,-1436.744, 0.0100226, 0.0109056,-0.7349602, 0.6779485,0.265537291765213,
G0 X240 Y720 Z720 A-7 B-7 C0\n,15,45,45,-7,-7,0,Enabled,  60.160, 222.220,-1439.930, 0.0028135,-0.7484070,-0.6626891, 0.0268716,0.3440098166465759,Enabled,  98.729, 304.084,-1436.746, 0.0100844, 0.0109907,-0.7350540, 0.6778445,0.26429682970046997,
G0 X224 Y640 Z640 A-6 B-11 C0\n,14,40,40,-6,-11,0,Enabled,  63.297, 225.837,-1439.886, 0.0083423,-0.7426571,-0.6673900, 0.0546025,0.34565284848213196,Enabled,  98.712, 303.980,-1436.706, 0.0099763, 0.0108828,-0.7349455, 0.6779655,0.26607653498649597,
G0 X224 Y640 Z640 A-6 B-11 C0\n,14,40,40,-6,-11,0,Enabled,  63.306, 225.860,-1439.744, 0.0069009,-0.7426854,-0.6675264, 0.0527188,0.352114737033844,Enabled,  98.745, 303.956,-1436.699, 0.0099007, 0.0108280,-0.7348618, 0.6780581,0.26424163579940796,
G0 X224 Y640 Z640 A-6 B-11 C0\n,14,40,40,-6,-11,0,Enabled,  63.305, 225.865,-1439.683, 0.0072230,-0.7426269,-0.6675732, 0.0529083,0.34773799777030945,Enabled,  98.760, 303.981,-1436.718, 0.0099244, 0.0108422,-0.7349283, 0.6779854,0.26063448190689087,
G0 X224 Y640 Z640 A-6 B-11 C0\n,14,40,40,-6,-11,0,Enabled,  63.240, 225.852,-1439.851, 0.0078861,-0.7425877,-0.6675140, 0.0540951,0.34749025106430054,Enabled,  98.675, 303.977,-1436.689, 0.0100909, 0.0110289,-0.7349196, 0.6779894,0.2615772485733032,
G0 X224 Y640 Z640 A-6 B-11 C0\n,14,40,40,-6,-11,0,Enabled,  63.229, 225.839,-1439.760, 0.0078373,-0.7425560,-0.6675743, 0.0537933,0.34703171253204346,Enabled,  98.726, 303.986,-1436.720, 0.0099665, 0.0109048,-0.7349551, 0.6779547,0.2643713653087616,
G0 X224 Y640 Z640 A-6 B-11 C0\n,14,40,40,-6,-11,0,Enabled,  63.248, 225.841,-1439.719, 0.0062842,-0.7425971,-0.6676724, 0.0521889,0.3518369793891907,Enabled,  98.715, 303.985,-1436.706, 0.0100523, 0.0110220,-0.7349704, 0.6779351,0.26502400636672974,
G0 X224 Y640 Z640 A-6 B-11 C0\n,14,40,40,-6,-11,0,Enabled,  63.204, 225.848,-1439.800, 0.0089079,-0.7425264,-0.6674913, 0.0550505,0.34268897771835327,Enabled,  98.725, 304.002,-1436.732, 0.0099219, 0.0108657,-0.7350326, 0.6778721,0.2670654058456421,
G0 X224 Y640 Z640 A-6 B-11 C0\n,14,40,40,-6,-11,0,Enabled,  63.206, 225.860,-1439.683, 0.0081504,-0.7425392,-0.6675747, 0.0539737,0.35343220829963684,Enabled,  98.735, 304.000,-1436.735, 0.0099729, 0.0108716,-0.7349862, 0.6779215,0.2605358064174652,
