G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.817,-105.638,-1340.055, 0.1687042, 0.6883022, 0.6822514,-0.1797556,0.2558996379375458,Enabled,  76.597, -25.109,-1344.595, 0.0147153, 0.0226615,-0.6927959, 0.7206273,0.22450153529644012,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.814,-105.586,-1340.000, 0.1684921, 0.6883847, 0.6822206,-0.1797555,0.25786805152893066,Enabled,  76.608, -25.112,-1344.621, 0.0146766, 0.0225762,-0.6927748, 0.7206511,0.22455963492393494,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.813,-105.549,-1340.000, 0.1683134, 0.6884887, 0.6821399,-0.1798306,0.2548561990261078,Enabled,  76.546, -25.114,-1344.598, 0.0147683, 0.0227019,-0.6927376, 0.7206811,0.22712083160877228,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.857,-105.532,-1339.973, 0.1687758, 0.6883823, 0.6822905,-0.1792323,0.2561350464820862,Enabled,  76.583, -25.098,-1344.607, 0.0147924, 0.0227006,-0.6927952, 0.7206253,0.22467206418514252,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.833,-105.618,-1340.109, 0.1687111, 0.6883632, 0.6821650,-0.1798430,0.2581186294555664,Enabled,  76.558, -25.115,-1344.583, 0.0148277, 0.0227658,-0.6927622, 0.7206541,0.2226339876651764,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.786,-105.597,-1340.053, 0.1692481, 0.6881809, 0.6824154,-0.1790844,0.2521633207798004,Enabled,  76.561, -25.114,-1344.610, 0.0147387, 0.0226408,-0.6927691, 0.7206533,0.22870436310768127,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.813,-105.597,-1340.030, 0.1693033, 0.6881431, 0.6824765,-0.1789449,0.2522887885570526,Enabled,  76.635, -25.112,-1344.625, 0.0146031, 0.0225446,-0.6928015, 0.7206278,0.22324146330356598,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.792,-105.584,-1339.998, 0.1682441, 0.6883934, 0.6821979,-0.1800401,0.2519989013671875,Enabled,  76.586, -25.085,-1344.613, 0.0147264, 0.0226690,-0.6928557, 0.7205694,0.22815021872520447,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.777,-105.589,-1340.004, 0.1678421, 0.6885033, 0.6820558,-0.1805327,0.2577771544456482,Enabled,  76.610, -25.110,-1344.608, 0.0145651, 0.0225024,-0.6927420, 0.7206872,0.2230771780014038,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.804,-105.526,-1339.896, 0.1683522, 0.6883743, 0.6823151,-0.1795675,0.25258511304855347,Enabled,  76.582, -25.090,-1344.593, 0.0147783, 0.0227121,-0.6928182, 0.7206030,0.2262902855873108,
